-105.3875,40.8936,01/03/2016,01/10/2016
-115.9391,44.2228,11/01/2015,11/09/2015
-121.3014,48.2528,10/20/2015,10/27/2015
-120.9554,47.0263,12/25/2014,01/01/2015
-121.3014,47.3767,11/20/2015,11/27/2015
-112.9985,45.0989,10/17/2005,10/24/2005
-123.0312,41.2440,11/16/2013,11/25/2013
-107.4633,34.0600,10/03/2013,10/15/2013
-119.7446,37.7396,11/14/2015,11/21/2015
-122.8582,41.2440,09/26/2015,10/03/2015
-110.5768,45.2741,10/23/2013,10/31/2013
-123.5501,41.9449,11/08/2014,11/17/2014
-121.6474,41.7697,10/23/2015,10/31/2015
-122.6852,41.7697,01/18/2016,01/25/2016
-110.4039,46.1502,12/06/2012,12/13/2012
-113.5174,46.6759,11/05/2015,11/13/2015
-115.5932,44.0476,10/26/2015,11/06/2015
-114.3823,46.8511,10/30/2015,11/07/2015
-121.4744,48.2528,10/26/2015,11/02/2015
-109.8849,45.0989,11/21/2009,12/24/2009
-121.4744,47.3767,09/20/2015,09/27/2015
-118.0148,45.2741,11/01/2015,11/12/2015
-115.7661,47.7272,11/13/2015,02/02/2016
-121.4744,48.0776,11/03/2015,11/10/2015
-121.6474,48.0776,11/04/2015,11/19/2015
-118.5338,35.9874,12/26/2015,01/03/2016
-117.8419,34.5857,10/21/2015,10/28/2015
-114.7283,45.9750,11/15/2014,11/23/2014
-120.9554,47.7272,10/23/2014,11/01/2014
-115.4202,44.2228,10/24/2015,10/31/2015
-110.5768,42.8210,10/01/2014,10/09/2014
-114.5553,46.1502,11/10/2014,01/20/2015
-114.7283,46.1502,11/11/2014,01/07/2015
-82.3816,30.5556,02/08/2016,02/15/2016
-110.4039,43.6971,08/02/2015,08/09/2015
-110.7498,43.3467,12/11/2013,01/20/2014
-121.4744,47.2015,10/30/2015,11/06/2015
-110.4039,32.3078,11/23/2015,12/19/2015
-115.9391,47.7272,10/31/2015,11/09/2015
-109.7120,43.1714,11/17/2009,11/25/2009
-110.5768,43.5219,08/09/2013,08/16/2013
-115.4202,45.9750,11/04/2015,11/12/2015
-110.4039,44.2228,11/02/2007,11/15/2007
-110.5768,42.2953,09/01/2014,09/22/2014
-118.7068,45.4493,11/22/2015,11/30/2015
-115.2472,44.5732,10/06/2015,10/13/2015
-105.5605,41.0688,11/07/2014,11/14/2014
-121.9933,43.5219,10/23/2015,10/31/2015
-107.2903,35.6370,10/09/2013,10/19/2013
-81.5168,29.3290,03/05/2016,03/14/2016
-115.2472,46.3254,11/11/2014,12/25/2014
-110.7498,43.1714,11/29/2015,12/08/2015
-110.7498,42.8210,12/16/2015,12/25/2015
-110.4039,42.4706,11/01/2012,11/21/2012
-110.2309,43.6971,10/07/2015,10/14/2015
-110.5768,43.1714,12/12/2013,12/29/2013
-110.7498,42.6458,09/28/2015,10/05/2015
-110.5768,42.9962,12/22/2015,12/29/2015
-112.3066,37.5644,10/30/2015,11/13/2015
-123.0312,41.7697,12/31/2015,01/07/2016
-122.8582,41.0688,12/24/2014,01/03/2015
-122.8582,42.1201,10/26/2015,11/02/2015
-122.5122,41.4192,10/11/2015,10/18/2015
-121.8203,44.0476,10/23/2015,10/31/2015
-119.7446,44.5732,10/24/2014,11/01/2014
-120.4365,44.0476,01/22/2016,01/31/2016
-120.0906,44.0476,11/17/2013,11/29/2013
-120.9554,44.5732,09/21/2015,09/29/2015
-121.1284,44.5732,12/16/2015,12/23/2015
-83.5925,37.9148,06/14/2015,06/21/2015
-114.5553,45.0989,10/23/2014,11/02/2014
-114.5553,45.6245,11/01/2013,12/03/2013
-83.7655,37.2140,02/26/2016,03/04/2016
-110.4039,43.3467,12/27/2015,01/05/2016
-94.4900,33.8848,01/09/2016,01/16/2016
-118.3608,36.1626,01/09/2016,01/18/2016
-110.2309,45.0989,05/28/2012,06/04/2012
-116.2851,46.8511,11/03/2014,11/11/2014
-109.5390,43.6971,01/10/2015,01/17/2015
-121.6474,46.6759,02/07/2015,02/14/2015
-115.4202,44.5732,01/07/2015,01/14/2015
-110.7498,43.5219,10/15/2015,10/24/2015
-116.1121,44.3980,12/08/2014,12/16/2014
-115.7661,44.0476,10/01/2015,10/08/2015
-115.5932,43.8723,10/01/2015,10/08/2015
-108.5011,35.4618,09/25/2015,10/02/2015
-115.4202,44.0476,11/05/2014,11/12/2014
-107.6362,34.4104,09/25/2008,10/03/2008
-105.5605,34.2352,11/11/2013,11/18/2013
-105.7335,40.8936,11/28/2012,12/06/2012
-110.4039,44.0476,11/07/2013,11/15/2013
-113.3445,46.6759,12/14/2014,12/22/2014
-106.4254,34.7609,06/25/2014,07/02/2014
-121.9933,42.4706,11/10/2015,11/17/2015
-112.9985,46.3254,11/07/2015,11/15/2015
-112.9985,44.2228,10/25/2005,11/02/2005
-110.9228,43.5219,11/01/2014,11/09/2014
-116.8040,33.0087,11/05/2015,11/12/2015
-105.7335,34.2352,10/01/2014,10/09/2014
-110.4039,42.9962,12/13/2015,12/21/2015
-117.1500,33.7096,03/18/2016,03/25/2016
-106.2524,34.5857,05/18/2014,05/25/2014
-116.4581,33.1839,08/11/2015,08/18/2015
-103.1388,43.1714,11/17/2011,11/25/2011
-110.2309,31.4317,11/08/2014,11/16/2014
-110.2309,31.6069,09/13/2015,09/21/2015
-118.1878,34.4104,03/01/2016,03/08/2016
-83.5925,35.4618,06/08/2015,06/15/2015
-110.2309,45.6245,12/16/2015,12/24/2015
-122.6852,39.8423,09/24/2013,10/01/2013
-91.3764,37.5644,07/13/2015,07/20/2015
-117.4959,42.1201,07/24/2013,08/01/2013
-111.9607,36.8635,12/15/2015,12/30/2015
-112.1336,36.6883,01/10/2016,01/17/2016
-121.3014,42.4706,11/21/2015,11/29/2015
-112.3066,36.5131,11/20/2015,11/30/2015
-119.9176,34.7609,01/30/2016,02/06/2016
-118.8797,34.9361,12/05/2015,12/12/2015
-117.4959,33.7096,02/21/2016,02/28/2016
-115.7661,45.0989,11/02/2015,11/15/2015
-115.5932,43.6971,12/05/2013,12/12/2013
-118.5338,34.7609,12/01/2015,12/08/2015
-110.7498,34.7609,10/11/2011,10/20/2011
-112.1336,39.3166,12/17/2015,12/24/2015
-104.3497,40.7184,01/02/2016,01/09/2016
-110.4039,31.6069,03/21/2016,03/28/2016
-118.7068,34.9361,07/09/2013,07/16/2013
-107.4633,35.4618,01/17/2015,01/25/2015
-84.6303,34.9361,07/27/2015,08/03/2015
-116.1121,48.0776,11/10/2015,01/26/2016
-84.9763,34.7609,10/23/2015,10/30/2015
-115.9391,47.9024,11/06/2015,11/13/2015
-116.2851,47.9024,11/13/2015,11/21/2015
-118.8797,37.0387,11/07/2015,11/15/2015
-110.5768,32.3078,08/28/2015,09/04/2015
-115.7661,47.9024,11/07/2015,11/20/2015
-119.0527,44.5732,09/19/2015,09/26/2015
-108.1552,37.5644,09/30/2014,10/12/2014
-108.5011,37.9148,10/03/2014,10/12/2014
-108.3281,37.5644,11/08/2015,11/15/2015
-117.6689,34.5857,09/12/2015,09/19/2015
-108.6741,37.7396,11/09/2013,11/16/2013
-115.2472,44.2228,11/01/2015,11/14/2015
-108.8471,37.7396,10/27/2014,11/03/2014
-120.6095,44.5732,11/02/2015,11/09/2015
-115.2472,44.9237,10/30/2013,11/06/2013
-92.7602,35.8122,02/04/2016,02/14/2016
-93.1062,35.4618,01/09/2016,01/16/2016
-84.2844,37.2140,06/23/2010,06/30/2010
-92.7602,35.6370,09/26/2013,10/03/2013
-113.8634,46.8511,03/01/2016,03/08/2016
-114.0364,47.0263,11/01/2015,11/09/2015
-112.6526,44.7484,11/29/2015,12/07/2015
-108.1552,34.0600,09/24/2013,10/06/2013
-123.2041,41.5945,10/22/2015,10/30/2015
-107.9822,33.8848,09/03/2009,10/05/2009
-115.2472,45.0989,11/03/2015,11/13/2015
-83.7655,37.5644,02/15/2016,02/23/2016
-85.8412,38.9662,02/03/2006,02/10/2006
-108.8471,34.0600,09/25/2013,10/02/2013
-108.5011,34.2352,10/07/2015,10/18/2015
-118.7068,37.0387,01/11/2016,02/11/2016
-108.8471,34.2352,06/15/2012,06/22/2012
-89.1277,37.7396,07/04/2014,07/11/2014
-108.3281,35.1113,07/01/2015,07/08/2015
-108.3281,34.2352,09/22/2015,09/30/2015
-115.4202,44.7484,11/05/2015,11/12/2015
-108.5011,34.0600,12/05/2015,12/12/2015
-109.7120,43.3467,12/01/2012,12/09/2012
-110.7498,42.2953,08/19/2015,08/27/2015
-86.3601,38.6157,09/27/2012,10/04/2012
-108.3281,34.0600,10/04/2014,10/15/2014
-110.4039,42.8210,09/21/2013,09/30/2013
-110.0579,44.2228,12/31/2005,01/08/2006
-86.1871,38.6157,06/12/2014,06/19/2014
-101.9280,44.0476,07/16/2015,07/23/2015
-113.6904,47.2015,10/06/2015,10/14/2015
-102.1010,44.0476,07/06/2015,07/13/2015
-108.6741,34.2352,09/25/2015,10/05/2015
-110.5768,32.4830,09/29/2015,10/06/2015
-115.9391,44.5732,01/11/2016,01/18/2016
-149.3236,60.1678,07/25/2010,08/01/2010
-145.1722,60.5183,09/25/2009,10/02/2009
-148.9777,61.0439,12/11/2009,02/21/2010
-117.3229,48.4281,10/11/2015,01/05/2016
-106.5984,38.2653,12/10/2014,12/18/2014
-148.9777,60.8687,07/23/2009,07/31/2009
-106.0795,38.7909,10/20/2012,10/29/2012
-106.4254,38.0901,09/19/2013,09/26/2013
-123.3771,40.7184,10/23/2015,11/03/2015
-100.3712,44.2228,09/16/2014,09/23/2014
-106.2524,38.2653,06/29/2015,07/06/2015
-91.7224,37.9148,06/02/2015,06/09/2015
-107.4633,39.8423,10/07/2014,10/17/2014
-106.4254,38.2653,09/11/2013,09/20/2013
-105.7335,38.4405,01/06/2016,01/13/2016
-116.1121,44.9237,10/05/2015,10/13/2015
-115.2472,43.3467,09/11/2014,09/18/2014
-114.3823,43.8723,10/03/2015,10/11/2015
-100.0253,44.2228,12/13/2014,12/20/2014
-111.9607,35.9874,11/21/2015,12/03/2015
-114.7283,44.0476,11/11/2015,11/18/2015
-112.1336,36.1626,09/22/2015,10/01/2015
-115.4202,43.3467,10/12/2015,10/20/2015
-111.7877,37.7396,11/09/2014,12/01/2014
-111.7877,38.0901,11/04/2012,11/14/2012
-111.7877,35.9874,11/17/2014,12/28/2014
-100.1982,44.3980,12/28/2011,01/05/2012
-100.1982,44.2228,10/14/2012,10/22/2012
-84.8033,37.5644,07/06/2013,07/13/2013
-110.7498,32.6582,11/17/2015,11/24/2015
-111.9607,35.8122,10/31/2014,11/07/2014
-84.1114,37.3892,08/15/2015,08/22/2015
-112.1336,35.9874,09/20/2015,09/27/2015
-110.7498,32.4830,08/14/2015,08/21/2015
-114.3823,43.6971,10/22/2014,10/30/2014
-106.4254,39.6670,09/24/2014,10/01/2014
-106.2524,39.4918,09/26/2012,10/04/2012
-106.4254,39.3166,01/30/2015,02/07/2015
-114.9013,44.2228,11/14/2015,11/21/2015
-107.1173,39.4918,12/06/2013,12/13/2013
-105.9065,39.6670,01/25/2016,02/01/2016
-114.7283,42.9962,09/01/2015,09/09/2015
-106.0795,39.6670,12/17/2015,12/24/2015
-114.7283,44.2228,08/25/2014,09/05/2014
-121.4744,43.1714,10/03/2015,10/10/2015
-121.3014,43.5219,10/22/2015,10/29/2015
-114.5553,43.8723,08/22/2014,08/29/2014
-115.0742,44.2228,10/15/2015,10/22/2015
-111.6147,38.0901,12/02/2015,12/09/2015
-121.8203,41.4192,10/13/2015,10/21/2015
-89.4737,37.7396,06/08/2011,06/15/2011
-83.7655,34.9361,06/09/2015,06/16/2015
-120.4365,39.3166,12/19/2015,12/27/2015
-84.1114,34.9361,02/13/2016,02/20/2016
-120.2635,39.4918,01/21/2016,01/28/2016
-83.2465,33.7096,06/01/2015,06/09/2015
-83.4195,33.3591,09/26/2014,10/03/2014
-83.2465,34.7609,01/16/2016,01/23/2016
-111.9607,38.6157,11/14/2015,11/22/2015
-93.6251,34.9361,01/25/2015,02/01/2015
-94.1441,47.7272,08/14/2015,08/21/2015
-110.9228,31.4317,09/26/2014,10/03/2014
-83.9384,34.9361,02/14/2016,02/21/2016
-115.9391,43.6971,12/23/2015,12/30/2015
-111.0958,31.4317,06/12/2014,06/19/2014
-111.6147,38.6157,07/06/2015,07/19/2015
-111.0958,31.6069,09/17/2014,09/26/2014
-114.9013,44.0476,11/17/2010,11/25/2010
-91.7224,47.7272,12/04/2012,12/11/2012
-111.2688,31.6069,02/15/2016,02/22/2016
-114.5553,44.0476,10/05/2012,10/12/2012
-105.3875,32.6582,04/21/2015,04/28/2015
-120.9554,41.4192,10/24/2015,10/31/2015
-112.3066,35.2865,12/24/2015,12/31/2015
-111.2688,31.4317,07/19/2008,07/27/2008
-92.7602,47.7272,08/01/2015,08/08/2015
-83.2465,34.9361,12/15/2015,12/22/2015
-112.1336,38.9662,10/05/2015,10/12/2015
-119.0527,37.3892,01/22/2016,01/30/2016
-83.4195,34.9361,02/04/2016,02/11/2016
-115.9391,43.8723,01/01/2016,01/18/2016
-121.3014,46.5006,10/31/2015,11/08/2015
-111.9607,35.4618,12/24/2015,12/31/2015
-116.2851,33.0087,11/30/2015,12/07/2015
-105.9065,33.0087,07/22/2013,07/29/2013
-121.4744,46.5006,11/01/2015,11/08/2015
-114.7283,43.8723,11/19/2015,11/29/2015
-121.8203,46.5006,11/12/2013,11/20/2013
-112.1336,35.8122,10/08/2014,10/15/2014
-121.8203,46.6759,09/20/2015,09/28/2015
-114.0364,43.6971,10/07/2013,10/15/2013
-114.2094,43.8723,10/07/2015,10/14/2015
-119.2257,37.3892,01/23/2016,01/30/2016
-85.1493,34.5857,10/22/2015,10/29/2015
-112.3066,36.6883,10/29/2015,11/05/2015
-121.4744,46.3254,10/25/2015,11/01/2015
-121.8203,45.9750,10/17/2015,10/24/2015
-112.1336,36.8635,11/04/2015,11/12/2015
-111.9607,36.6883,08/14/2014,08/26/2014
-112.3066,36.8635,09/21/2013,09/28/2013
-112.4796,36.5131,11/25/2006,12/03/2006
-118.1878,35.1113,10/21/2014,10/29/2014
-111.7877,35.4618,02/15/2016,02/23/2016
-106.2524,37.2140,09/24/2015,10/02/2015
-108.1552,35.4618,09/28/2014,10/06/2014
-106.0795,37.3892,01/05/2014,01/12/2014
-112.1336,36.5131,11/28/2015,12/06/2015
-105.3875,37.5644,10/25/2010,11/14/2010
-106.2524,37.0387,12/27/2014,01/04/2015
-93.7981,35.8122,07/02/2015,07/09/2015
-106.4254,37.2140,10/13/2009,10/21/2009
-106.4254,37.0387,11/14/2013,11/22/2013
-114.5553,43.6971,11/01/2011,11/09/2011
-118.0148,48.7785,11/05/2015,03/02/2016
-114.2094,47.0263,01/06/2016,01/13/2016
-118.5338,48.6033,01/13/2016,01/23/2016
-118.5338,48.7785,11/25/2015,12/16/2015
-99.8523,35.9874,10/24/2012,11/01/2012
-117.4959,48.4281,10/09/2015,10/16/2015
-111.6147,34.0600,07/29/2015,08/05/2015
-83.5925,37.3892,03/07/2016,03/16/2016
-112.4796,36.6883,09/03/2015,09/11/2015
-117.3229,48.9537,12/25/2015,01/10/2016
-117.6689,48.7785,11/26/2015,12/13/2015
-83.5925,37.2140,03/05/2016,03/12/2016
-108.1552,33.5343,09/28/2015,10/07/2015
-117.1500,48.9537,11/05/2015,11/14/2015
-122.8582,40.3679,10/30/2015,11/08/2015
-122.1663,40.8936,01/19/2016,01/26/2016
-112.4796,38.2653,10/09/2015,10/16/2015
-111.0958,38.2653,09/28/2011,10/05/2011
-119.9176,39.3166,02/19/2016,02/26/2016
-91.0305,47.9024,12/07/2012,12/24/2012
-107.8092,33.3591,09/21/2015,09/29/2015
-83.2465,37.0387,03/08/2016,03/15/2016
-91.0305,48.0776,11/28/2011,01/11/2012
-123.2041,40.7184,10/21/2015,10/28/2015
-118.5338,36.8635,09/25/2015,02/01/2016
-120.7825,41.5945,12/12/2015,12/19/2015
-118.7068,36.8635,01/20/2016,01/28/2016
-90.6845,47.9024,11/07/2014,11/15/2014
-122.1663,41.5945,02/17/2016,02/24/2016
-122.6852,40.8936,11/01/2015,11/08/2015
-122.3393,41.2440,01/20/2016,01/27/2016
-107.1173,39.6670,09/19/2015,09/27/2015
-111.9607,38.7909,10/09/2015,10/16/2015
-111.6147,38.9662,10/17/2015,10/25/2015
-106.9443,40.0175,09/12/2015,09/19/2015
-108.1552,33.3591,09/08/2014,09/17/2014
-112.1336,38.6157,01/06/2016,01/14/2016
-105.3875,33.7096,10/14/2015,10/22/2015
-105.5605,33.8848,09/21/2013,09/29/2013
-109.5390,40.8936,12/23/2015,12/30/2015
-106.2524,39.8423,10/02/2013,10/09/2013
-106.7714,39.1414,11/13/2015,11/20/2015
-121.9933,46.3254,10/11/2014,11/02/2014
-107.4633,40.1927,12/17/2013,01/21/2014
-122.1663,46.3254,11/18/2015,11/26/2015
-110.4039,31.4317,07/15/2015,07/22/2015
-121.9933,41.4192,01/21/2016,01/28/2016
-106.2524,39.6670,10/02/2015,10/09/2015
-115.0742,47.3767,11/22/2015,11/29/2015
-113.3445,47.3767,11/15/2015,11/23/2015
-104.1767,35.9874,07/03/2005,07/10/2005
-88.2628,37.5644,06/22/2014,06/30/2014
-113.3445,47.2015,11/06/2015,11/17/2015
-121.9933,40.8936,10/24/2015,10/31/2015
-102.9659,36.5131,08/12/2014,08/19/2014
-83.5925,37.0387,02/17/2016,02/24/2016
-114.7283,47.2015,11/19/2015,11/26/2015
-118.8797,37.2140,12/01/2015,12/08/2015
-119.0527,37.0387,10/29/2015,11/05/2015
-114.9013,47.3767,12/20/2015,12/27/2015
-106.0795,36.5131,02/05/2016,02/12/2016
-115.2472,47.3767,12/28/2015,01/04/2016
-113.5174,47.3767,11/20/2015,11/29/2015
-114.9013,47.2015,11/02/2015,11/13/2015
-118.1878,36.6883,12/13/2014,12/21/2014
-105.9065,36.6883,01/24/2016,01/31/2016
-111.9607,33.3591,03/23/2016,03/30/2016
-118.0148,36.5131,10/12/2014,10/20/2014
-118.1878,36.3379,08/29/2015,09/08/2015
-106.0795,37.0387,10/24/2014,10/31/2014
-118.1878,36.5131,11/06/2014,11/14/2014
-102.2740,36.3379,08/12/2006,08/19/2006
-118.3608,36.5131,10/18/2015,01/12/2016
-95.1819,31.4317,11/02/2013,11/11/2013
-95.1819,30.5556,12/12/2015,12/19/2015
-93.6251,31.4317,10/26/2015,11/02/2015
-95.1819,30.9060,10/15/2015,10/23/2015
-95.7008,30.5556,12/16/2015,12/24/2015
-95.7008,30.7308,01/07/2016,01/14/2016
-95.5279,30.5556,01/09/2016,01/16/2016
-95.0089,30.5556,01/06/2016,01/13/2016
-106.0795,36.6883,09/11/2014,09/25/2014
-123.0312,40.7184,12/22/2015,12/30/2015
-123.0312,40.5431,10/21/2015,01/03/2016
-95.3549,30.7308,02/19/2016,02/26/2016
-94.1441,31.2565,08/16/2014,08/23/2014
-94.3170,31.2565,09/11/2014,09/19/2014
-93.9711,31.0812,01/11/2016,01/18/2016
-95.0089,31.2565,10/14/2015,10/24/2015
-84.4574,37.2140,01/18/2015,01/26/2015
-97.2576,46.5006,07/25/2015,08/01/2015
-103.3118,47.3767,11/10/2015,11/17/2015
-103.4848,47.3767,06/27/2013,07/04/2013
-102.1010,45.7998,10/20/2012,10/27/2012
-101.9280,45.6245,10/22/2013,10/29/2013
-103.6578,47.0263,09/19/2012,09/26/2012
-111.2688,34.4104,11/14/2015,11/23/2015
-103.4848,47.0263,02/09/2016,02/16/2016
-91.8954,38.0901,06/06/2014,06/13/2014
-118.8797,37.3892,10/11/2015,10/19/2015
-117.3229,48.7785,10/12/2015,11/05/2015
-119.3987,37.2140,02/12/2016,02/19/2016
-91.2035,47.9024,12/06/2006,12/14/2006
-110.7498,47.0263,11/13/2013,12/01/2013
-83.7655,37.7396,02/05/2016,02/12/2016
-117.3229,49.1289,12/25/2015,01/14/2016
-90.6845,48.0776,12/09/2011,12/16/2011
-118.8797,37.5644,10/25/2015,11/02/2015
-118.1878,48.6033,11/02/2015,12/01/2015
-84.9763,30.3804,04/28/2013,05/05/2013
-118.0148,49.1289,10/17/2013,10/26/2013
-90.8575,47.9024,01/07/2016,01/14/2016
-118.1878,47.5520,11/01/2005,11/09/2005
-118.3608,48.6033,10/05/2015,10/13/2015
-118.1878,49.1289,10/16/2015,10/25/2015
-117.1500,48.6033,08/27/2015,09/04/2015
-117.1500,48.7785,12/23/2015,01/01/2016
-109.8849,40.8936,08/02/2006,08/11/2006
-119.0527,37.5644,01/07/2016,01/14/2016
-111.7877,35.8122,08/28/2015,09/05/2015
-109.5390,40.7184,11/16/2014,11/27/2014
-115.2472,45.4493,10/30/2011,11/15/2011
-106.4254,40.1927,11/06/2013,11/13/2013
-114.9013,45.4493,09/27/2013,10/09/2013
-104.8686,32.6582,10/18/2011,10/30/2011
-118.1878,48.9537,10/14/2015,10/22/2015
-112.1336,38.4405,06/13/2013,06/20/2013
-117.1500,49.1289,10/20/2013,10/29/2013
-112.3066,38.7909,11/01/2015,11/08/2015
-115.4202,36.3379,09/30/2015,10/07/2015
-106.7714,40.8936,07/23/2014,07/30/2014
-118.1878,48.7785,01/06/2016,01/20/2016
-92.4143,47.7272,08/01/2015,08/08/2015
-82.3816,37.0387,07/09/2014,07/17/2014
-111.0958,43.5219,09/21/2015,09/28/2015
-110.9228,44.0476,11/20/2007,01/07/2008
-92.0683,47.5520,07/19/2015,07/26/2015
-111.2688,43.3467,10/23/2014,11/19/2014
-104.3497,44.7484,08/08/2013,08/16/2013
-104.3497,44.5732,10/05/2015,10/12/2015
-110.7498,40.7184,09/24/2015,10/01/2015
-104.1767,44.3980,10/30/2015,11/06/2015
-110.7498,40.5431,09/18/2015,09/26/2015
-91.7224,47.5520,06/19/2015,06/26/2015
-91.0305,47.7272,11/03/2015,11/12/2015
-79.9600,38.4405,02/08/2016,02/15/2016
-112.8255,42.4706,11/06/2015,11/13/2015
-80.1329,38.4405,11/22/2012,11/30/2012
-83.9384,35.2865,01/14/2016,01/21/2016
-79.6140,38.7909,07/07/2008,07/20/2008
-80.1329,38.9662,02/09/2016,02/16/2016
-82.9006,35.2865,10/01/2015,10/08/2015
-80.1329,38.2653,10/16/2015,10/23/2015
-106.9443,40.8936,01/15/2013,01/22/2013
-115.5932,47.5520,11/16/2015,11/27/2015
-83.0735,35.1113,02/17/2016,02/24/2016
-113.5174,41.9449,11/21/2012,11/29/2012
-79.6140,38.9662,02/17/2016,02/28/2016
-83.5925,35.1113,02/05/2016,02/12/2016
-83.0735,35.2865,06/30/2015,07/07/2015
-79.4410,39.1414,07/18/2009,07/26/2009
-79.6140,38.6157,10/15/2014,10/22/2014
-123.7231,41.4192,01/19/2016,01/26/2016
-83.7655,35.1113,02/28/2016,03/06/2016
-111.2688,38.7909,10/15/2013,10/23/2013
-83.9384,35.1113,02/18/2016,02/25/2016
-104.5227,44.5732,09/16/2013,09/24/2013
-92.2413,47.7272,07/26/2015,08/02/2015
-104.1767,44.7484,10/18/2012,10/25/2012
-104.3497,44.3980,11/17/2015,11/24/2015
-120.6095,38.7909,01/09/2016,01/16/2016
-110.7498,40.1927,10/08/2014,10/19/2014
-110.5768,40.7184,10/14/2014,11/03/2014
-111.7877,38.6157,11/21/2015,11/28/2015
-111.9607,35.1113,12/15/2015,12/23/2015
-111.2688,38.0901,10/08/2013,10/15/2013
-112.3066,39.3166,11/09/2014,11/17/2014
-112.1336,39.4918,10/14/2011,10/21/2011
-112.4796,34.5857,10/05/2015,10/18/2015
-112.3066,34.5857,09/27/2015,10/04/2015
-85.1493,34.7609,01/07/2016,01/14/2016
-101.0631,42.8210,10/10/2012,10/17/2012
-111.9607,34.7609,08/14/2015,08/21/2015
-112.1336,39.1414,10/05/2015,10/12/2015
-100.8901,42.8210,10/23/2012,10/30/2012
-100.1982,41.9449,07/23/2015,07/31/2015
-112.3066,34.2352,11/14/2015,11/22/2015
-112.1336,38.7909,09/20/2015,09/27/2015
-111.7877,38.9662,10/06/2015,10/15/2015
-112.3066,38.9662,11/25/2015,12/02/2015
-111.9607,34.5857,03/01/2016,03/08/2016
-110.4039,40.5431,10/14/2014,10/22/2014
-109.8849,40.7184,10/14/2014,10/22/2014
-84.1114,35.2865,12/08/2015,12/15/2015
-105.3875,42.2953,10/18/2015,10/25/2015
-91.0305,46.6759,09/28/2015,10/05/2015
-112.8255,34.9361,11/17/2014,11/24/2014
-83.5925,35.2865,09/07/2015,09/14/2015
-111.7877,34.5857,10/21/2015,10/28/2015
-105.5605,42.6458,10/24/2013,11/01/2013
-112.1336,35.1113,12/14/2015,12/21/2015
-92.0683,47.3767,01/16/2015,01/23/2015
-105.2146,42.2953,02/29/2016,03/07/2016
-117.3229,45.0989,11/01/2015,11/11/2015
-118.3608,48.9537,10/11/2015,10/19/2015
-112.1336,34.4104,09/24/2015,10/01/2015
-105.5605,42.4706,10/28/2015,11/22/2015
-118.3608,48.7785,10/30/2014,11/09/2014
-115.2472,45.2741,10/07/2013,10/15/2013
-107.9822,33.0087,06/19/2015,06/28/2015
-107.2903,40.1927,11/26/2005,12/04/2005
-83.2465,35.4618,02/26/2016,03/04/2016
-117.4959,48.9537,12/03/2015,12/27/2015
-88.4358,45.4493,01/10/2016,01/17/2016
-112.1336,35.4618,01/07/2016,01/14/2016
-105.9065,42.6458,10/23/2015,11/15/2015
-106.5984,40.8936,11/17/2015,11/25/2015
-105.2146,43.8723,10/13/2015,10/20/2015
-88.6088,45.2741,01/02/2016,01/09/2016
-81.1708,37.2140,06/13/2009,06/22/2009
-80.9978,37.2140,07/18/2009,07/25/2009
-88.6088,45.9750,07/31/2015,08/07/2015
-112.3066,35.1113,08/25/2011,09/01/2011
-83.4195,34.0600,06/23/2015,06/30/2015
-111.7877,34.7609,09/24/2015,10/01/2015
-82.5546,35.4618,11/02/2015,11/09/2015
-105.2146,42.4706,11/07/2015,11/14/2015
-88.7818,46.1502,12/16/2012,12/23/2012
-84.1114,34.7609,02/01/2015,02/08/2015
-88.2628,45.2741,08/13/2015,08/20/2015
-105.7335,42.4706,10/24/2015,10/31/2015
-83.9384,34.7609,03/11/2016,03/18/2016
-80.4789,37.5644,06/15/2014,06/22/2014
-88.4358,45.2741,07/27/2015,08/03/2015
-83.2465,34.5857,02/27/2016,03/05/2016
-105.2146,42.1201,10/14/2015,10/23/2015
-80.3059,37.3892,09/24/2012,10/06/2012
-82.7276,35.6370,02/05/2016,02/12/2016
-90.8575,46.3254,09/15/2009,09/22/2009
-94.4900,34.0600,01/13/2016,02/20/2016
-111.6147,37.7396,09/05/2015,09/12/2015
-110.7498,40.0175,01/07/2016,01/21/2016
-88.6088,45.6245,10/03/2015,10/10/2015
-89.9926,45.9750,08/06/2013,08/13/2013
-96.0468,33.5343,11/25/2011,12/02/2011
-90.8575,45.9750,01/06/2016,01/13/2016
-90.8575,46.5006,07/03/2015,07/10/2015
-88.6088,45.4493,08/17/2014,08/24/2014
-88.9548,46.1502,07/05/2015,07/12/2015
-105.3875,42.1201,11/11/2011,11/20/2011
-105.0416,44.7484,10/14/2014,10/21/2014
-105.2146,43.6971,02/11/2016,02/18/2016
-105.2146,44.7484,09/28/2014,10/05/2014
-120.2635,48.4281,11/05/2015,11/16/2015
-82.9006,35.8122,07/25/2015,08/01/2015
-95.1819,31.6069,12/28/2015,01/04/2016
-95.8738,33.8848,08/31/2014,09/07/2014
-95.1819,31.2565,05/03/2015,05/10/2015
-94.8360,31.2565,12/11/2015,12/18/2015
-82.3816,36.1626,06/17/2015,06/24/2015
-91.2035,46.3254,07/13/2015,07/20/2015
-89.1277,46.1502,07/31/2015,08/07/2015
-112.3066,38.2653,09/15/2015,09/22/2015
-87.2250,34.2352,01/10/2016,01/17/2016
-111.4417,38.2653,10/04/2014,10/11/2014
-91.0305,46.3254,12/27/2012,01/03/2013
