PostalCode,Town,Region,ShortCode,Area,Latitude,Longitude
93099,Brattleboro,Vermont,VT,Windham,42.8574,-72.5933
93101,Brattleboro,Vermont,VT,Windham,42.8509,-72.5579
93102,Brattleboro,Vermont,VT,Windham,42.8509,-72.5579
93103,Brattleboro,Vermont,VT,Windham,42.8509,-72.5579
93105,East Dover,Vermont,VT,Windham,42.9505,-72.783
93106,Jacksonville,Vermont,VT,Windham,42.7778,-72.8071
93107,Jamaica,Vermont,VT,Windham,43.1042,-72.7944
93108,Marlboro,Vermont,VT,Windham,42.9947,-72.7204
93109,Newfane,Vermont,VT,Windham,42.9704,-72.6781
93110,Putney,Vermont,VT,Windham,43.0356,-72.5123
93111,South Newfane,Vermont,VT,Windham,42.9391,-72.7292
93116,Townshend,Vermont,VT,Windham,43.0622,-72.6687
93117,Vernon,Vermont,VT,Windham,42.7565,-72.5115
93118,Wardsboro,Vermont,VT,Windham,43.0326,-72.8077
93120,West Dover,Vermont,VT,Windham,42.9535,-72.8687
93121,West Dummerston,Vermont,VT,Windham,42.9265,-72.6154
93130,West Halifax,Vermont,VT,Windham,42.7761,-72.7501
93140,West Townshend,Vermont,VT,Windham,43.13,-72.721
93150,West Wardsboro,Vermont,VT,Windham,43.0472,-72.8805
93160,Whitingham,Vermont,VT,Windham,42.7892,-72.8851
93190,Williamsville,Vermont,VT,Windham,42.9364,-72.6611
93199,Wilmington,Vermont,VT,Windham,42.8812,-72.8613
93201,White River Junction,Vermont,VT,Windsor,43.6722,-72.3813
93202,White River Junction,Vermont,VT,Windsor,43.649,-72.3193
93203,Ascutney,Vermont,VT,Windsor,43.4107,-72.4298
93204,Barnard,Vermont,VT,Windsor,43.7287,-72.619
93205,Bethel,Vermont,VT,Windsor,43.8195,-72.6528
93206,Bridgewater,Vermont,VT,Windsor,43.5804,-72.6467
93207,Bridgewater Corners,Vermont,VT,Windsor,43.5998,-72.6752
93208,Brownsville,Vermont,VT,Windsor,43.4646,-72.4944
93210,Hartford,Vermont,VT,Windsor,43.6721,-72.3555
93212,Hartland,Vermont,VT,Windsor,43.5708,-72.4131
93215,Hartland Four Corners,Vermont,VT,Windsor,43.5465,-72.4245
93216,North Hartland,Vermont,VT,Windsor,43.5967,-72.3526
93218,North Pomfret,Vermont,VT,Windsor,43.7204,-72.4943
93219,Norwich,Vermont,VT,Windsor,43.7404,-72.3016
93220,Plymouth,Vermont,VT,Windsor,43.4987,-72.7107
93221,Quechee,Vermont,VT,Windsor,43.6462,-72.4184
93222,Reading,Vermont,VT,Windsor,43.4793,-72.5704
93223,Sharon,Vermont,VT,Windsor,43.7748,-72.4243
93224,South Pomfret,Vermont,VT,Windsor,43.6797,-72.5349
93225,South Royalton,Vermont,VT,Windsor,43.8089,-72.5232
93226,South Woodstock,Vermont,VT,Windsor,43.5601,-72.5384
93227,Taftsville,Vermont,VT,Windsor,43.6309,-72.4891
93230,West Hartford,Vermont,VT,Windsor,43.7123,-72.4176
93232,Wilder,Vermont,VT,Windsor,43.6735,-72.312
93234,Windsor,Vermont,VT,Windsor,43.476,-72.411
93235,Woodstock,Vermont,VT,Windsor,43.6248,-72.5385
93237,Cavendish,Vermont,VT,Windsor,43.3766,-72.6092
93238,Chester,Vermont,VT,Windsor,43.2831,-72.6031
93239,Ludlow,Vermont,VT,Windsor,43.3929,-72.7002
93240,North Springfield,Vermont,VT,Windsor,43.338,-72.5277
93241,Perkinsville,Vermont,VT,Windsor,43.3879,-72.5038
93242,Proctorsville,Vermont,VT,Windsor,43.3823,-72.6384
93243,Springfield,Vermont,VT,Windsor,43.3034,-72.4778
93244,Weston,Vermont,VT,Windsor,43.2941,-72.7935
93245,Gaysville,Vermont,VT,Windsor,43.7784,-72.699
93246,Rochester,Vermont,VT,Windsor,43.8804,-72.8159
93247,Stockbridge,Vermont,VT,Windsor,43.7738,-72.7814
93249,Benge,Washington,WA,Adams,46.8591,-118.1611
93250,Ritzville,Washington,WA,Adams,47.1315,-118.3958
93251,Lind,Washington,WA,Adams,46.956,-118.7061
93252,Othello,Washington,WA,Adams,46.8527,-118.9932
93254,Washtucna,Washington,WA,Adams,46.8209,-118.2862
93255,Anatone,Washington,WA,Asotin,46.1285,-117.0883
93256,Asotin,Washington,WA,Asotin,46.1343,-117.0015
93257,Clarkston,Washington,WA,Asotin,46.3946,-117.0645
93258,Benton City,Washington,WA,Benton,46.2806,-119.4913
93260,Kennewick,Washington,WA,Benton,46.2109,-119.168
93261,Kennewick,Washington,WA,Benton,46.1814,-119.1383
93262,Kennewick,Washington,WA,Benton,46.156,-119.264
93263,Paterson,Washington,WA,Benton,45.9911,-119.7559
93265,Plymouth,Washington,WA,Benton,45.9301,-119.4023
93266,Prosser,Washington,WA,Benton,46.2232,-119.771
93267,Richland,Washington,WA,Benton,46.2522,-119.288
93268,West Richland,Washington,WA,Benton,46.3153,-119.3714
93270,Richland,Washington,WA,Benton,46.3257,-119.3067
93271,Wenatchee,Washington,WA,Chelan,47.4253,-120.3273
93272,Wenatchee,Washington,WA,Chelan,47.4235,-120.3103
93274,Ardenvoir,Washington,WA,Chelan,47.7373,-120.369
93275,Cashmere,Washington,WA,Chelan,47.5173,-120.5033
93276,Chelan,Washington,WA,Chelan,47.8483,-120.0273
93277,Chelan Falls,Washington,WA,Chelan,47.8015,-119.9859
93278,Dryden,Washington,WA,Chelan,47.5412,-120.5609
93279,Entiat,Washington,WA,Chelan,47.7057,-120.276
93280,Leavenworth,Washington,WA,Chelan,47.6438,-120.6748
93282,Malaga,Washington,WA,Chelan,47.3553,-120.2086
93283,Manson,Washington,WA,Chelan,47.8958,-120.149
93285,Monitor,Washington,WA,Chelan,47.4852,-120.4158
93286,Peshastin,Washington,WA,Chelan,47.5458,-120.5961
93287,Stehekin,Washington,WA,Chelan,48.3093,-120.6565
93290,Beaver,Washington,WA,Clallam,48.0673,-124.3054
93291,Carlsborg,Washington,WA,Clallam,48.0906,-123.1721
93292,Clallam Bay,Washington,WA,Clallam,48.2255,-124.2015
93301,Forks,Washington,WA,Clallam,47.9287,-124.3989
93302,Joyce,Washington,WA,Clallam,48.1362,-123.7354
93303,La Push,Washington,WA,Clallam,47.9052,-124.6261
93304,Neah Bay,Washington,WA,Clallam,48.328,-124.6151
93305,Port Angeles,Washington,WA,Clallam,48.1065,-123.4384
93306,Port Angeles,Washington,WA,Clallam,48.0557,-123.9178
93307,Sekiu,Washington,WA,Clallam,48.3032,-124.4685
93308,Sequim,Washington,WA,Clallam,48.0881,-123.1198
93309,Amboy,Washington,WA,Clark,45.9195,-122.4574
93311,Battle Ground,Washington,WA,Clark,45.7907,-122.5318
93312,Brush Prairie,Washington,WA,Clark,45.7304,-122.4843
93313,Camas,Washington,WA,Clark,45.6058,-122.4142
93314,Heisson,Washington,WA,Clark,45.8248,-122.4912
93380,La Center,Washington,WA,Clark,45.8806,-122.624
93383,Ridgefield,Washington,WA,Clark,45.7846,-122.6934
93384,Vancouver,Washington,WA,Clark,45.6418,-122.6801
93385,Vancouver,Washington,WA,Clark,45.6418,-122.6251
93386,Vancouver,Washington,WA,Clark,45.6914,-122.5805
93387,Vancouver,Washington,WA,Clark,45.6514,-122.6604
93388,Vancouver,Washington,WA,Clark,45.6231,-122.5767
93389,Vancouver,Washington,WA,Clark,45.6892,-122.6616
93390,Vancouver,Washington,WA,Clark,45.6387,-122.6615
93401,Vancouver,Washington,WA,Clark,45.6387,-122.6615
93402,Washougal,Washington,WA,Clark,45.5959,-122.3104
93403,Yacolt,Washington,WA,Clark,45.8622,-122.4275
93405,Vancouver,Washington,WA,Clark,45.6644,-122.5212
93406,Vancouver,Washington,WA,Clark,45.6032,-122.5133
93407,Vancouver,Washington,WA,Clark,45.6359,-122.5155
93408,Vancouver,Washington,WA,Clark,45.7162,-122.6899
93409,Vancouver,Washington,WA,Clark,45.712,-122.6322
93410,Vancouver,Washington,WA,Clark,45.6387,-122.6615
93412,Dayton,Washington,WA,Columbia,46.3075,-117.9738
93420,Starbuck,Washington,WA,Columbia,46.5128,-118.1024
93421,Ryderwood,Washington,WA,Cowlitz,46.3752,-123.0431
93422,Ariel,Washington,WA,Cowlitz,45.9952,-122.4677
93423,Carrolls,Washington,WA,Cowlitz,46.0715,-122.8648
93424,Castle Rock,Washington,WA,Cowlitz,46.2783,-122.9139
93426,Cougar,Washington,WA,Cowlitz,46.0515,-122.2995
93427,Kalama,Washington,WA,Cowlitz,46.0112,-122.8166
93428,Kelso,Washington,WA,Cowlitz,46.1485,-122.887
93429,Longview,Washington,WA,Cowlitz,46.1514,-122.9634
93430,Silverlake,Washington,WA,Cowlitz,46.3163,-122.7649
93432,Toutle,Washington,WA,Cowlitz,46.2956,-122.6477
93433,Woodland,Washington,WA,Cowlitz,45.9219,-122.7126
93434,East Wenatchee,Washington,WA,Douglas,47.4186,-120.2731
93435,Bridgeport,Washington,WA,Douglas,48.0082,-119.6712
93436,Mansfield,Washington,WA,Douglas,47.9021,-119.4053
93437,Orondo,Washington,WA,Douglas,47.6969,-120.1721
93438,Palisades,Washington,WA,Douglas,47.419,-119.9145
93440,Rock Island,Washington,WA,Douglas,47.3706,-120.1378
93441,Waterville,Washington,WA,Douglas,47.6295,-119.9887
93442,Boyds,Washington,WA,Ferry,48.8427,-118.1828
93443,Curlew,Washington,WA,Ferry,48.9108,-118.6452
93444,Danville,Washington,WA,Ferry,48.9725,-118.4884
93445,Inchelium,Washington,WA,Ferry,48.2924,-118.3552
93446,Keller,Washington,WA,Ferry,48.0236,-118.6547
93447,Laurier,Washington,WA,Ferry,48.9753,-118.2208
93448,Malo,Washington,WA,Ferry,48.811,-118.6044
93449,Orient,Washington,WA,Ferry,48.866,-118.2028
93450,Republic,Washington,WA,Ferry,48.6704,-118.6999
93451,Pasco,Washington,WA,Franklin,46.2492,-119.1044
93452,Pasco,Washington,WA,Franklin,46.235,-119.0943
93453,Connell,Washington,WA,Franklin,46.6643,-118.8545
93454,Eltopia,Washington,WA,Franklin,46.475,-119.1013
93455,Kahlotus,Washington,WA,Franklin,46.6779,-118.5337
93456,Mesa,Washington,WA,Franklin,46.5782,-119.1373
93457,Pomeroy,Washington,WA,Garfield,46.4698,-117.5993
93458,Ephrata,Washington,WA,Grant,47.2771,-119.5336
93460,George,Washington,WA,Grant,47.0792,-119.8601
93461,Marlin,Washington,WA,Grant,47.3014,-119.064
93463,Moses Lake,Washington,WA,Grant,47.1374,-119.2891
93464,Quincy,Washington,WA,Grant,47.1976,-119.8459
93465,Soap Lake,Washington,WA,Grant,47.383,-119.486
93475,Stratford,Washington,WA,Grant,47.4268,-119.2816
93483,Warden,Washington,WA,Grant,46.977,-119.0539
93501,Wilson Creek,Washington,WA,Grant,47.4739,-119.1847
93502,Coulee City,Washington,WA,Grant,47.5966,-119.2758
93504,Electric City,Washington,WA,Grant,47.9131,-119.0426
93505,Grand Coulee,Washington,WA,Grant,47.9385,-118.9978
93510,Hartline,Washington,WA,Grant,47.6115,-119.0841
93512,Beverly,Washington,WA,Grant,46.8484,-119.9121
93513,Mattawa,Washington,WA,Grant,46.731,-119.7783
93514,Royal City,Washington,WA,Grant,46.9156,-119.5815
93515,Aberdeen,Washington,WA,Grays Harbor,46.9843,-123.7963
93516,Amanda Park,Washington,WA,Grays Harbor,47.4859,-123.9206
93517,Copalis Beach,Washington,WA,Grays Harbor,47.1126,-124.1738
93518,Copalis Crossing,Washington,WA,Grays Harbor,47.1591,-124.1352
93519,Cosmopolis,Washington,WA,Grays Harbor,46.9538,-123.7739
93522,Elma,Washington,WA,Grays Harbor,47.0058,-123.3997
93523,Grayland,Washington,WA,Grays Harbor,46.8264,-124.094
93524,Hoquiam,Washington,WA,Grays Harbor,46.9823,-123.8842
93526,Humptulips,Washington,WA,Grays Harbor,47.3429,-123.9291
93527,Mccleary,Washington,WA,Grays Harbor,47.0297,-123.273
93528,Malone,Washington,WA,Grays Harbor,46.9589,-123.3268
93529,Moclips,Washington,WA,Grays Harbor,47.2387,-124.2039
93530,Montesano,Washington,WA,Grays Harbor,47.0901,-123.5006
93531,Neilton,Washington,WA,Grays Harbor,47.3877,-123.8903
93532,Oakville,Washington,WA,Grays Harbor,46.8434,-123.2493
93534,Ocean Shores,Washington,WA,Grays Harbor,46.9737,-124.1563
93535,Pacific Beach,Washington,WA,Grays Harbor,47.2195,-124.1915
93536,Quinault,Washington,WA,Grays Harbor,47.4603,-123.8307
93539,Satsop,Washington,WA,Grays Harbor,47.0022,-123.4836
93541,Taholah,Washington,WA,Grays Harbor,47.3407,-124.2827
93542,Westport,Washington,WA,Grays Harbor,46.8836,-124.1061
93543,Clinton,Washington,WA,Island,47.9508,-122.3916
93544,Coupeville,Washington,WA,Island,48.2189,-122.6823
93545,Freeland,Washington,WA,Island,48.0342,-122.5641
93546,Greenbank,Washington,WA,Island,48.1004,-122.5761
93549,Langley,Washington,WA,Island,48.0187,-122.453
93550,Oak Harbor,Washington,WA,Island,48.3151,-122.6374
93551,Oak Harbor,Washington,WA,Island,48.3402,-122.6695
93552,Brinnon,Washington,WA,Jefferson,47.6776,-122.9375
93553,Chimacum,Washington,WA,Jefferson,47.9861,-122.7883
93554,Port Hadlock,Washington,WA,Jefferson,48.0345,-122.7682
93555,Nordland,Washington,WA,Jefferson,48.0432,-122.6926
93556,Port Ludlow,Washington,WA,Jefferson,47.9222,-122.6896
93558,Port Townsend,Washington,WA,Jefferson,48.104,-122.7945
93560,Quilcene,Washington,WA,Jefferson,47.8324,-122.8583
93561,Auburn,Washington,WA,King,47.3099,-122.2653
93562,Auburn,Washington,WA,King,47.305,-122.2067
93563,Federal Way,Washington,WA,King,47.3203,-122.3117
93581,Bellevue,Washington,WA,King,47.6155,-122.2072
93584,Bellevue,Washington,WA,King,47.615,-122.1663
93586,Bellevue,Washington,WA,King,47.5614,-122.1552
93590,Bellevue,Washington,WA,King,47.6174,-122.1426
93591,Bellevue,Washington,WA,King,47.6115,-122.1162
93592,Bellevue,Washington,WA,King,47.6104,-122.2007
93596,Black Diamond,Washington,WA,King,47.3114,-122.0053
93599,Bothell,Washington,WA,King,47.7497,-122.2159
93601,Burton,Washington,WA,King,47.389,-122.4607
93602,Carnation,Washington,WA,King,47.638,-121.9111
93603,Bellevue,Washington,WA,King,47.6104,-122.2007
93604,Duvall,Washington,WA,King,47.725,-121.9369
93605,Enumclaw,Washington,WA,King,47.2665,-122.0314
93606,Federal Way,Washington,WA,King,47.3104,-122.3612
93607,Fall City,Washington,WA,King,47.5682,-121.8896
93608,Hobart,Washington,WA,King,47.4218,-121.9729
93609,Issaquah,Washington,WA,King,47.4974,-122.0107
93610,Kenmore,Washington,WA,King,47.7542,-122.2475
93611,Issaquah,Washington,WA,King,47.5585,-122.0055
93612,Kent,Washington,WA,King,47.3866,-122.2109
93613,Kent,Washington,WA,King,47.388,-122.1932
93614,Kent,Washington,WA,King,47.3776,-122.2854
93615,Kirkland,Washington,WA,King,47.6786,-122.1894
93616,Kirkland,Washington,WA,King,47.7188,-122.1966
93618,Kent,Washington,WA,King,47.3809,-122.2348
93619,Maple Valley,Washington,WA,King,47.3845,-122.0574
93620,Medina,Washington,WA,King,47.6269,-122.2314
93621,Mercer Island,Washington,WA,King,47.5603,-122.2281
93622,Bothell,Washington,WA,King,47.7623,-122.2054
93623,Kent,Washington,WA,King,47.368,-122.1206
93624,North Bend,Washington,WA,King,47.4755,-121.7571
93625,Pacific,Washington,WA,King,47.2666,-122.2435
93626,Preston,Washington,WA,King,47.536,-121.9312
93627,Ravensdale,Washington,WA,King,47.3407,-121.8874
93628,Redmond,Washington,WA,King,47.6718,-122.1232
93630,Redmond,Washington,WA,King,47.6462,-122.0386
93631,Renton,Washington,WA,King,47.4648,-122.2075
93633,Renton,Washington,WA,King,47.5073,-122.1819
93634,Renton,Washington,WA,King,47.4714,-122.2203
93635,Renton,Washington,WA,King,47.4465,-122.1216
93636,Renton,Washington,WA,King,47.5058,-122.1157
93637,Seahurst,Washington,WA,King,47.4693,-122.3621
93638,Federal Way,Washington,WA,King,47.3223,-122.3126
93639,Kent,Washington,WA,King,47.3809,-122.2348
93640,Snoqualmie,Washington,WA,King,47.5293,-121.8225
93641,Snoqualmie Pass,Washington,WA,King,47.4452,-121.431
93642,Vashon,Washington,WA,King,47.4259,-122.4644
93643,Auburn,Washington,WA,King,47.3073,-122.2285
93644,Woodinville,Washington,WA,King,47.7684,-122.1271
93645,Redmond,Washington,WA,King,47.674,-122.1215
93646,Sammamish,Washington,WA,King,47.6254,-122.0462
93647,Sammamish,Washington,WA,King,47.5857,-122.0345
93648,Kirkland,Washington,WA,King,47.6815,-122.2087
93649,Kent,Washington,WA,King,47.3871,-122.2023
93650,Auburn,Washington,WA,King,47.2884,-122.098
93651,Federal Way,Washington,WA,King,47.311,-122.1138
93652,Seattle,Washington,WA,King,47.6114,-122.3305
93653,Seattle,Washington,WA,King,47.6302,-122.321
93654,Seattle,Washington,WA,King,47.6733,-122.3426
93656,Seattle,Washington,WA,King,47.6036,-122.3256
93657,Seattle,Washington,WA,King,47.6633,-122.3022
93660,Seattle,Washington,WA,King,47.5344,-122.3547
93661,Seattle,Washington,WA,King,47.6701,-122.3763
93662,Seattle,Washington,WA,King,47.5413,-122.3129
93664,Seattle,Washington,WA,King,47.6339,-122.3476
93665,Seattle,Washington,WA,King,47.6062,-122.3321
93666,Seattle,Washington,WA,King,47.6301,-122.2972
93667,Seattle,Washington,WA,King,47.6716,-122.3411
93668,Seattle,Washington,WA,King,47.6062,-122.3321
93669,Seattle,Washington,WA,King,47.6849,-122.2968
93670,Seattle,Washington,WA,King,47.5746,-122.3934
93673,Seattle,Washington,WA,King,47.6873,-122.3772
93675,Seattle,Washington,WA,King,47.5412,-122.275
93701,Seattle,Washington,WA,King,47.6379,-122.3643
93702,Seattle,Washington,WA,King,47.6151,-122.3447
93703,Seattle,Washington,WA,King,47.6116,-122.3056
93704,Seattle,Washington,WA,King,47.6062,-122.3321
93705,Seattle,Washington,WA,King,47.717,-122.3015
93706,Seattle,Washington,WA,King,47.5444,-122.3735
93707,Seattle,Washington,WA,King,47.6063,-122.3308
93708,Seattle,Washington,WA,King,47.6062,-122.3321
93709,Seattle,Washington,WA,King,47.6062,-122.3321
93710,Seattle,Washington,WA,King,47.7377,-122.3431
93711,Seattle,Washington,WA,King,47.5903,-122.3263
93712,Seattle,Washington,WA,King,47.5398,-122.3878
93714,Seattle,Washington,WA,King,47.6062,-122.3321
93715,Seattle,Washington,WA,King,47.6473,-122.3999
93716,Seattle,Washington,WA,King,47.6157,-122.3445
93717,Seattle,Washington,WA,King,47.5846,-122.3005
93718,Seattle,Washington,WA,King,47.6062,-122.3321
93720,Seattle,Washington,WA,King,47.4995,-122.3603
93721,Seattle,Washington,WA,King,47.4441,-122.3249
93722,Seattle,Washington,WA,King,47.6062,-122.3321
93723,Seattle,Washington,WA,King,47.7559,-122.3003
93724,Seattle,Washington,WA,King,47.4497,-122.3076
93725,Seattle,Washington,WA,King,47.6062,-122.3321
93726,Seattle,Washington,WA,King,47.6062,-122.3321
93727,Seattle,Washington,WA,King,47.606,-122.332
93728,Seattle,Washington,WA,King,47.7161,-122.3004
93729,Seattle,Washington,WA,King,47.4511,-122.353
93730,Seattle,Washington,WA,King,47.4889,-122.3012
93737,Seattle,Washington,WA,King,47.6096,-122.3317
93740,Seattle,Washington,WA,King,47.6062,-122.3321
93741,Seattle,Washington,WA,King,47.7161,-122.3004
93744,Seattle,Washington,WA,King,47.7467,-122.3686
93745,Seattle,Washington,WA,King,47.4924,-122.2359
93747,Seattle,Washington,WA,King,47.6062,-122.3321
93750,Seattle,Washington,WA,King,47.6062,-122.3321
93755,Seattle,Washington,WA,King,47.4483,-122.2731
93760,Seattle,Washington,WA,King,47.6062,-122.3321
93761,Seattle,Washington,WA,King,47.6062,-122.3321
93764,Seattle,Washington,WA,King,47.6024,-122.326
93765,Seattle,Washington,WA,King,47.6564,-122.3048
93771,Seattle,Washington,WA,King,47.3929,-122.3129
93772,Seattle,Washington,WA,King,47.6488,-122.3964
93773,Baring,Washington,WA,King,47.7671,-121.4814
93774,Skykomish,Washington,WA,King,47.6922,-121.3713
93775,Rollingbay,Washington,WA,Kitsap,47.6808,-122.5762
93776,Bainbridge Island,Washington,WA,Kitsap,47.6478,-122.538
93777,Bremerton,Washington,WA,Kitsap,47.6019,-122.6299
93778,Bremerton,Washington,WA,Kitsap,47.6271,-122.6373
93779,Bremerton,Washington,WA,Kitsap,47.5754,-122.6958
93786,Bremerton,Washington,WA,Kitsap,47.5593,-122.6492
93790,Silverdale,Washington,WA,Kitsap,47.692,-122.7161
93791,Burley,Washington,WA,Kitsap,47.4179,-122.631
93792,Bremerton,Washington,WA,Kitsap,47.5686,-122.6373
93793,Hansville,Washington,WA,Kitsap,47.9061,-122.5655
93794,Indianola,Washington,WA,Kitsap,47.7514,-122.5196
93844,Keyport,Washington,WA,Kitsap,47.698,-122.6255
93888,Kingston,Washington,WA,Kitsap,47.8108,-122.5255
93901,Manchester,Washington,WA,Kitsap,47.5952,-122.6225
93902,Olalla,Washington,WA,Kitsap,47.4241,-122.5745
93905,Port Gamble,Washington,WA,Kitsap,47.8543,-122.5838
93906,Port Orchard,Washington,WA,Kitsap,47.5427,-122.5871
93907,Port Orchard,Washington,WA,Kitsap,47.4707,-122.651
93908,Poulsbo,Washington,WA,Kitsap,47.7423,-122.6277
93912,Retsil,Washington,WA,Kitsap,47.5459,-122.6112
93915,Seabeck,Washington,WA,Kitsap,47.5913,-122.8686
93920,Silverdale,Washington,WA,Kitsap,47.6621,-122.6981
93921,South Colby,Washington,WA,Kitsap,47.5218,-122.5396
93922,Southworth,Washington,WA,Kitsap,47.5104,-122.4991
93923,Suquamish,Washington,WA,Kitsap,47.7343,-122.5573
93924,Tracyton,Washington,WA,Kitsap,47.6267,-122.65
93925,Cle Elum,Washington,WA,Kittitas,47.2063,-120.9685
93926,Easton,Washington,WA,Kittitas,47.233,-121.1772
93927,Ellensburg,Washington,WA,Kittitas,46.9996,-120.5163
93928,Kittitas,Washington,WA,Kittitas,46.9806,-120.4163
93930,Ronald,Washington,WA,Kittitas,47.2503,-121.0456
93932,Roslyn,Washington,WA,Kittitas,47.2233,-121.0025
93933,South Cle Elum,Washington,WA,Kittitas,47.1886,-120.9537
93940,Thorp,Washington,WA,Kittitas,47.0679,-120.6712
93942,Vantage,Washington,WA,Kittitas,46.8714,-119.9859
93943,Appleton,Washington,WA,Klickitat,45.8504,-121.3129
93944,Bingen,Washington,WA,Klickitat,45.7751,-121.6328
93950,Centerville,Washington,WA,Klickitat,45.7032,-120.946
93953,Dallesport,Washington,WA,Klickitat,45.6327,-121.1717
93954,Glenwood,Washington,WA,Klickitat,46.0071,-121.2885
93955,Goldendale,Washington,WA,Klickitat,45.832,-120.813
93960,Husum,Washington,WA,Klickitat,45.8076,-121.4877
93962,Klickitat,Washington,WA,Klickitat,45.8171,-121.1526
94002,Lyle,Washington,WA,Klickitat,45.745,-121.2501
94005,Trout Lake,Washington,WA,Klickitat,45.9828,-121.5163
94010,Wahkiacus,Washington,WA,Klickitat,45.859,-121.1409
94011,White Salmon,Washington,WA,Klickitat,45.7551,-121.4795
94014,Wishram,Washington,WA,Klickitat,45.6573,-120.9667
94015,Bickleton,Washington,WA,Klickitat,45.9597,-120.1042
94016,Roosevelt,Washington,WA,Klickitat,45.8514,-120.3543
94017,Glenoma,Washington,WA,Lewis,46.5283,-122.099
94018,Mineral,Washington,WA,Lewis,46.7096,-122.1861
94019,Morton,Washington,WA,Lewis,46.5581,-122.2496
94020,Packwood,Washington,WA,Lewis,46.65,-121.6553
94021,Randle,Washington,WA,Lewis,46.5492,-121.8555
94022,Adna,Washington,WA,Lewis,46.629,-123.0612
94023,Centralia,Washington,WA,Lewis,46.7246,-122.9671
94024,Chehalis,Washington,WA,Lewis,46.6382,-122.9658
94025,Cinebar,Washington,WA,Lewis,46.5793,-122.5687
94026,Curtis,Washington,WA,Lewis,46.4956,-123.1468
94027,Doty,Washington,WA,Lewis,46.6378,-123.2804
94028,Ethel,Washington,WA,Lewis,46.5321,-122.7404
94030,Galvin,Washington,WA,Lewis,46.7423,-123.0271
94035,Mossyrock,Washington,WA,Lewis,46.5131,-122.4789
94037,Napavine,Washington,WA,Lewis,46.5745,-122.9082
94038,Onalaska,Washington,WA,Lewis,46.573,-122.7075
94039,Pe Ell,Washington,WA,Lewis,46.5829,-123.3147
94040,Salkum,Washington,WA,Lewis,46.5321,-122.6259
94041,Silver Creek,Washington,WA,Lewis,46.5491,-122.4757
94042,Toledo,Washington,WA,Lewis,46.4396,-122.8266
94043,Vader,Washington,WA,Lewis,46.3985,-122.9585
94044,Winlock,Washington,WA,Lewis,46.494,-122.9158
94060,Edwall,Washington,WA,Lincoln,47.5379,-117.9071
94061,Sprague,Washington,WA,Lincoln,47.3247,-117.9897
94062,Almira,Washington,WA,Lincoln,47.7632,-118.9123
94063,Creston,Washington,WA,Lincoln,47.7977,-118.5307
94064,Davenport,Washington,WA,Lincoln,47.6809,-118.1667
94065,Harrington,Washington,WA,Lincoln,47.4555,-118.2778
94066,Lamona,Washington,WA,Lincoln,47.3778,-118.5043
94070,Lincoln,Washington,WA,Lincoln,47.8396,-118.4426
94074,Mohler,Washington,WA,Lincoln,47.3897,-118.3659
94080,Odessa,Washington,WA,Lincoln,47.3395,-118.6983
94083,Wilbur,Washington,WA,Lincoln,47.741,-118.7063
94085,Allyn,Washington,WA,Mason,47.3571,-122.8587
94086,Belfair,Washington,WA,Mason,47.4325,-122.9289
94087,Grapeview,Washington,WA,Mason,47.3273,-122.9163
94088,Hoodsport,Washington,WA,Mason,47.4235,-123.1739
94089,Lilliwaup,Washington,WA,Mason,47.5128,-123.0631
94102,Matlock,Washington,WA,Mason,47.2636,-123.4412
94103,Shelton,Washington,WA,Mason,47.2151,-123.1007
94104,Tahuya,Washington,WA,Mason,47.4446,-123.0232
94105,Union,Washington,WA,Mason,47.3368,-123.075
94107,Brewster,Washington,WA,Okanogan,48.1206,-119.772
94108,Carlton,Washington,WA,Okanogan,48.2526,-120.1055
94109,Conconully,Washington,WA,Okanogan,48.5469,-119.7526
94110,Loomis,Washington,WA,Okanogan,48.8696,-119.6427
94111,Malott,Washington,WA,Okanogan,48.248,-119.7525
94112,Mazama,Washington,WA,Okanogan,48.5977,-120.388
94114,Methow,Washington,WA,Okanogan,48.1171,-120.0891
94115,Okanogan,Washington,WA,Okanogan,48.3513,-119.6046
94116,Omak,Washington,WA,Okanogan,48.4143,-119.5272
94117,Oroville,Washington,WA,Okanogan,48.9397,-119.4032
94118,Pateros,Washington,WA,Okanogan,48.034,-119.9785
94119,Riverside,Washington,WA,Okanogan,48.4876,-119.5803
94120,Tonasket,Washington,WA,Okanogan,48.7194,-119.3943
94121,Twisp,Washington,WA,Okanogan,48.3632,-120.135
94122,Wauconda,Washington,WA,Okanogan,48.8224,-118.9469
94123,Winthrop,Washington,WA,Okanogan,48.4756,-120.1805
94124,Coulee Dam,Washington,WA,Okanogan,48.0379,-118.9419
94125,Elmer City,Washington,WA,Okanogan,47.9979,-118.9545
94126,Nespelem,Washington,WA,Okanogan,48.1434,-119.0094
94127,Bay Center,Washington,WA,Pacific,46.6315,-123.9549
94128,Lebam,Washington,WA,Pacific,46.5614,-123.5479
94129,Menlo,Washington,WA,Pacific,46.6215,-123.6471
94130,Raymond,Washington,WA,Pacific,46.671,-123.6929
94131,South Bend,Washington,WA,Pacific,46.6544,-123.8203
94132,Tokeland,Washington,WA,Pacific,46.7065,-123.9818
94133,Chinook,Washington,WA,Pacific,46.2729,-123.9454
94134,Ilwaco,Washington,WA,Pacific,46.3142,-124.0282
94137,Long Beach,Washington,WA,Pacific,46.3774,-124.047
